Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
124923,AESTHINT 15,Elements of Rhetoric,001,General Education,"Engell,James",23,0,0,0,0,0,0,23
126634,AESTHINT 40,Monuments of Islamic Architec,001,General Education,"Necipoglu-Kafadar,Gulru",8,2,0,1,0,0,0,11
127015,AESTHINT 50,Literature and Medicine,001,General Education,"Thornber,Karen Laura",90,0,0,1,0,0,0,91
125611,AESTHINT 53,Anime as Global Pop Culture,001,General Education,"Yoda,Tomiko",44,0,0,1,0,0,0,45
108455,AESTHINT 55,"Shakespeare, The Early Plays",001,General Education,"Garber,Marjorie",36,0,0,0,0,0,0,36
108950,AESTHINT 58,Modern Art and Modernity,001,General Education,"Lajer-Burcharth,Ewa",88,2,0,1,0,0,0,91
108580,AESTHINT 59,Nazi Cinema,001,General Education,"Rentschler,Eric",44,0,0,0,0,0,0,44
156264,AESTHINT 62,California in the 60s,001,General Education,"van Orden,Kate",99,0,0,0,0,0,0,99
207719,AFRAMER 100X,The Black Intellectual,01,African & African Amer Studies,"McCarthy,Jesse",20,1,0,0,0,0,0,21
123591,AFRAMER 11,Introduction to African Studie,001,African & African Amer Studies,"Olupona,Jacob",11,0,0,0,0,0,1,12
156935,AFRAMER 116,Autobiography and Memoir,01,African & African Amer Studies,"Kincaid,Jamaica",9,1,0,2,0,0,0,12
110493,AFRAMER 117Y,Specters of Race and Paroxysms,01,African & African Amer Studies,"Jeyifo,Biodun",25,0,0,0,0,0,0,25
144199,AFRAMER 118,The Hist of African Americans,01,African & African Amer Studies,"Brown,Vincent",12,4,0,1,0,0,0,17
156254,AFRAMER 123X,Mass Incarceration in Historic,001,African & African Amer Studies,"Hinton,Elizabeth Kai",38,1,0,0,0,0,0,39
204505,AFRAMER 123Y,Histori Phil of W.E.B. Du Bois,001,African & African Amer Studies,"West,Cornel",26,1,1,6,0,0,0,34
208092,AFRAMER 131X,"Faulkner, Interracialism and P",01,African & African Amer Studies,"Chavers,Linda",9,0,0,0,0,0,0,9
208035,AFRAMER 133X,Zora Neale Hurston,01,African & African Amer Studies,"Frederick,Marla",3,2,0,3,0,0,0,8
123434,AFRAMER 137,"Lit, Oratory, Pop Music Pol Li",001,African & African Amer Studies,"Jeyifo,Biodun",1,2,0,0,0,0,0,3
108837,AFRAMER 145X,The Hiphop Cipher,01,African & African Amer Studies,"Morgan,Marcyliena",36,0,0,0,0,0,0,36
204051,AFRAMER 150X,"Race, Racism, American Politic",01,African & African Amer Studies,"Bobo,Lawrence",17,1,0,0,0,0,0,18
207977,AFRAMER 154X,Learning How to Learn Language,01,African & African Amer Studies,"Mugane,John M",3,0,0,0,0,0,0,3
124607,AFRAMER 182,From R & B to Neo Soul,01,African & African Amer Studies,"Monson,Ingrid",123,1,0,3,0,0,1,128
123438,AFRAMER 187,African Religions,001,African & African Amer Studies,"Olupona,Jacob",1,2,0,0,0,0,0,3
207767,AFRAMER 199Z,Majesty and Mythology in Afric,01,African & African Amer Studies,"Blier,Suzanne",1,3,0,2,0,0,0,6
108680,AFRAMER 209A,Africa Rising? New African Eco,001,African & African Amer Studies,"Comaroff,John",23,2,1,2,0,0,0,28
115727,AFRAMER 301,Graduate Proseminar,001,African & African Amer Studies,"Morgan,Marcyliena",0,4,0,0,0,0,0,4
207794,AFRAMER 305,"Social Theory, In Out Africa",001,African & African Amer Studies,"Comaroff,John",0,7,0,1,0,0,0,8
119827,AFRAMER 391,Directed Writing,001,African & African Amer Studies,"Bobo,Lawrence",0,1,0,0,0,0,0,1
210981,AFRAMER 392,"Teaching, Writing, and Researc",001,African & African Amer Studies,,0,17,0,0,0,0,0,17
118023,AFRAMER 98,Junior Tutorial - African Am,001,African & African Amer Studies,"Monson,Ingrid",1,0,0,0,0,0,0,1
124132,AFRAMER 99A,Senior Thesis Workshop,001,African & African Amer Studies,"Monson,Ingrid",3,0,0,0,0,0,0,3
205835,AFRIKAAN 101AR,Advanced Afrikaans,001,African & African Amer Studies,"Mugane,John M",2,0,0,0,0,0,0,2
109427,AFRIKAAN AA,Elementary Afrikaans,001,African & African Amer Studies,"Mugane,John M",23,0,0,0,0,0,0,23
205832,AFRIKAAN BA,Intermediate Afrikaans,001,African & African Amer Studies,"Mugane,John M",12,0,0,0,0,0,0,12
111624,AKKAD 154,Peripheral Akkadian,001,Near Eastern Languages & Civ,"Steinkeller,Piotr",0,5,0,0,0,0,0,5
110013,AKKAD 157,Introduction to Old Assyrian,001,Near Eastern Languages & Civ,"Barjamovic,Gojko",0,5,0,0,0,0,0,5
114320,AKKAD AA,Introductory Akkadian I,001,Near Eastern Languages & Civ,"Barjamovic,Gojko",1,5,0,2,0,0,0,8
205845,AMHARIC 101AR,Advanced Amharic,001,African & African Amer Studies,"Mugane,John M",3,0,0,1,0,0,0,4
126300,AMHARIC AA,Elementary Amharic,001,African & African Amer Studies,"Mugane,John M",6,0,0,0,0,0,0,6
205853,AMHARIC BA,Intermediate Amharic,001,African & African Amer Studies,"Mugane,John M",2,0,0,0,0,0,0,2
113328,AMSTDIES 200,Major Wrks in American Studies,01,American Studies,"Deloria,Philip",0,15,0,1,0,0,0,16
205186,AMSTDIES 314A,Colloquium on Pedagogy,001,American Studies,"Brown,Vincent",0,4,0,0,0,0,0,4
110946,AMSTDIES 398,Reading and Research,002,American Studies,"Bernstein,Robin",0,1,0,0,0,0,0,1
110946,AMSTDIES 398,Reading and Research,003,American Studies,"Brown,Vincent",0,0,0,0,0,0,0,0
110946,AMSTDIES 398,Reading and Research,009,American Studies,"Chaplin,Joyce E.",0,1,0,0,0,0,0,1
110946,AMSTDIES 398,Reading and Research,026,American Studies,"Reuben,Julie A.",0,1,0,0,0,0,0,1
110946,AMSTDIES 398,Reading and Research,027,American Studies,"Rivera,Mayra",0,1,0,0,0,0,0,1
110946,AMSTDIES 398,Reading and Research,038,American Studies,"Terry,Brandon Michael",0,1,0,0,0,0,0,1
110946,AMSTDIES 398,Reading and Research,039,American Studies,"Deloria,Philip",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,001,American Studies,"Beckert,Sven",0,2,0,0,0,0,0,2
124363,AMSTDIES 399,Doctoral Dissertatn Direction,002,American Studies,"Bernstein,Robin",0,3,0,0,0,0,0,3
124363,AMSTDIES 399,Doctoral Dissertatn Direction,005,American Studies,"Claybaugh,Amanda",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,007,American Studies,"Higginbotham,Evelyn Brooks",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,009,American Studies,"Johnson,Walter",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,012,American Studies,"Roberts,Jennifer L.",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,014,American Studies,"Stauffer,John",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,016,American Studies,"Rivera,Mayra",0,3,0,0,0,0,0,3
124363,AMSTDIES 399,Doctoral Dissertatn Direction,018,American Studies,"Deloria,Philip",0,2,0,0,0,0,0,2
110014,ANE 103,Ancient Lives,001,Near Eastern Languages & Civ,"Barjamovic,Gojko",57,0,0,1,0,0,0,58
207757,ANE 209,Biographies in the Hebrew Bibl,001,Near Eastern Languages & Civ,"Zakovitch,Yair",1,0,0,0,0,0,0,1
112378,ANTHRO 1010,Arch. Methods & Reasoning,001,Anthropology,"Liebmann,Matt",87,1,0,1,1,0,0,90
113901,ANTHRO 1095,Urban Revolutions,001,Anthropology,"Ur,Jason Alik",5,2,0,0,0,0,0,7
121141,ANTHRO 1130,Archaeology of Harvard Yard,001,Anthropology,"Capone,Patricia",20,0,0,0,0,0,0,20
127050,ANTHRO 1250,The Pyramids of Giza,001,Anthropology,"Manuelian,Peter Der",8,1,0,1,0,0,0,10
207708,ANTHRO 1604,The Anthropology of Law,001,Anthropology,"Niezen,Ronald",8,1,2,1,0,0,0,12
119379,ANTHRO 1610,Ethnographic Research Methods,001,Anthropology,"Williams,Kaya Naomi",24,0,0,0,0,0,0,24
203842,ANTHRO 1661,(Mis)Understanding Islam Today,001,Anthropology,"Malik,Bilal",8,0,0,0,0,0,0,8
208329,ANTHRO 1669,"Black Muslims: Race, Religion,",001,Anthropology,"Carter,Youssef J.",3,0,1,0,0,0,0,4
205306,ANTHRO 1683,The City Jail: Race and,001,Anthropology,"Williams,Kaya Naomi",83,2,0,1,0,0,0,86
207678,ANTHRO 1800,Race and Caste,001,Anthropology,"Subramanian,Ajantha",13,3,0,1,0,0,0,17
204442,ANTHRO 1957,Laboratory Lives: Scientific,001,Anthropology,"Scott,Stephen Kingsley",5,1,0,1,0,0,0,7
156380,ANTHRO 1988,"Kinship,Citizenship,Belonging",001,Anthropology,"Meiu,George Paul",12,6,0,0,0,0,0,18
113280,ANTHRO 2000,Osteoarchaeology Lab,001,Anthropology,"Meadow,Richard H.",5,5,1,1,0,0,0,12
120535,ANTHRO 2010AR,Materials in Ancient Societies,001,Anthropology,"Meadow,Richard H.",0,1,0,1,0,0,0,2
144159,ANTHRO 2110R,Issues in Mesoamerican,001,Anthropology,"Fash,William",1,2,0,0,0,0,0,3
128017,ANTHRO 2177,Jaguar-Men and Golden Cities,001,Anthropology,"Urton,Gary",5,7,0,0,0,0,0,12
125614,ANTHRO 2250A,Proseminar in Archaeology,001,Anthropology,"Caramanica,Ari Anne",0,10,0,0,0,0,0,10
205303,ANTHRO 2646,Infrastructure and its,001,Anthropology,"Scott,Stephen Kingsley",2,7,0,3,0,0,1,13
110977,ANTHRO 2650A,Hist and Theory of Social Anth,001,Anthropology,"Herzfeld,Michael",0,10,0,0,0,0,0,10
108976,ANTHRO 2722,Sonic Ethnography,001,Anthropology,"Karel,Ernst",0,5,0,2,0,0,0,7
110009,ANTHRO 2727,Anthropology of Media,001,Anthropology,"Kusumaryati,Veronika",2,6,1,7,0,0,1,17
207648,ANTHRO 2744,Madness and Globalization,001,Anthropology,"Good,Byron",4,1,0,3,0,0,1,9
160345,ANTHRO 2800,Social Theory In/Out of Africa,001,Anthropology,"Comaroff,Jean",0,8,0,0,0,0,0,8
113022,ANTHRO 3000,Reading Course,003,Anthropology,"Carrasco,Davíd L.",0,1,0,0,0,0,0,1
113022,ANTHRO 3000,Reading Course,016,Anthropology,"Kleinman,Arthur",0,2,0,0,0,0,0,2
116603,ANTHRO 3001,Reading for General Examinatio,007,Anthropology,"Comaroff,John",0,2,0,0,0,0,0,2
116603,ANTHRO 3001,Reading for General Examinatio,017,Anthropology,"Liebmann,Matt",0,1,0,0,0,0,0,1
116603,ANTHRO 3001,Reading for General Examinatio,020,Anthropology,"Meiu,George Paul",0,1,0,0,0,0,0,1
116603,ANTHRO 3001,Reading for General Examinatio,025,Anthropology,"Ur,Jason Alik",0,1,0,0,0,0,0,1
116603,ANTHRO 3001,Reading for General Examinatio,027,Anthropology,"Williams,Kaya Naomi",0,1,0,0,0,0,0,1
110152,ANTHRO 3200,Dissertation Writing Workshop,001,Anthropology,"Herzfeld,Michael",0,6,0,0,0,0,0,6
119079,ANTHRO 3400,Reading and Research,001,Anthropology,,0,15,0,0,0,0,0,15
210892,ANTHRO 3410,Teaching Fellows,001,Anthropology,,0,22,0,0,0,0,0,22
111058,ANTHRO 3500,Direction of Doctoral,002,Anthropology,"Bestor,Theodore C",0,1,0,0,0,0,0,1
111058,ANTHRO 3500,Direction of Doctoral,004,Anthropology,"Castaing-Taylor,Lucien",0,1,0,0,0,0,0,1
111058,ANTHRO 3500,Direction of Doctoral,006,Anthropology,"Comaroff,Jean",0,2,0,0,0,0,0,2
111058,ANTHRO 3500,Direction of Doctoral,010,Anthropology,"Flad,Rowan K.",0,1,0,0,0,0,0,1
111058,ANTHRO 3500,Direction of Doctoral,013,Anthropology,"Harkness,Nicholas H.",0,1,0,0,0,0,0,1
111058,ANTHRO 3500,Direction of Doctoral,014,Anthropology,"Herzfeld,Michael",0,2,0,0,0,0,0,2
111058,ANTHRO 3500,Direction of Doctoral,016,Anthropology,"Kleinman,Arthur",0,2,0,0,0,0,0,2
111058,ANTHRO 3500,Direction of Doctoral,017,Anthropology,"Liebmann,Matt",0,2,0,0,0,0,0,2
111058,ANTHRO 3500,Direction of Doctoral,019,Anthropology,"Meadow,Richard H.",0,1,0,0,0,0,0,1
111058,ANTHRO 3500,Direction of Doctoral,023,Anthropology,"Subramanian,Ajantha",0,5,0,0,0,0,0,5
111058,ANTHRO 3500,Direction of Doctoral,026,Anthropology,"Urton,Gary",0,1,0,0,0,0,0,1
207768,ANTHRO 3555,Advanced Critical Media Practi,001,Anthropology,"Castaing-Taylor,Lucien",1,2,0,2,0,0,0,5
116522,ANTHRO 3626,Research Design/Proposal Writi,001,Anthropology,"Bernstein,Anya",0,8,0,0,0,0,0,8
123451,ANTHRO 91XR,Supervised Reading & Research,001,Anthropology,"Flad,Rowan K.",3,0,0,0,0,0,0,3
123453,ANTHRO 91ZR,Supervised Reading & Research,001,Anthropology,"Kao,Philip",6,0,0,0,0,0,0,6
205494,ANTHRO 98A,Junior Tutorial in Anthropolog,001,Anthropology,"Kao,Philip",26,0,0,0,0,0,0,26
205184,ANTHRO 99A,Thesis Tutorial in Anthropolog,001,Anthropology,"Kao,Philip",7,0,0,0,0,0,0,7
109898,APCOMP 209A,Data Science 1,001,Applied Computation,"Protopapas,Pavlos",2,57,0,7,0,0,0,66
128101,APCOMP 227,Computational Physics,001,Applied Computation,"Succi,Sauro",0,6,0,0,0,0,0,6
109339,APCOMP 298R,Interdisciplinary Seminar in,001,Applied Computation,"Weinstock,Daniel S",3,24,0,0,0,0,0,27
109613,APCOMP 299R,Special Topics Applied Comp,001,Applied Computation,"Protopapas,Pavlos",0,3,0,0,0,0,0,3
156535,APCOMP 302,Special Topics in CSE,001,Applied Computation,"Weinstock,Daniel S",0,25,0,0,0,0,0,25
210893,APCOMP 399-TIME,Academic Related Work SEAS,001,Applied Computation,"Weinstock,Daniel S",0,8,0,0,0,0,0,8
132127,APMTH 101,Stat Inference for Sci and Eng,001,Applied Mathematics,"Howe,Robert D.",34,0,0,1,0,0,0,35
122094,APMTH 104,Series Expansions and Comp Ana,001,Applied Mathematics,"Kaxiras,Efthimios",71,2,0,1,0,0,0,74
143432,APMTH 105,Ordinary & Partial Diff Equati,001,Applied Mathematics,"Levine,Margo S",41,0,0,0,0,0,0,41
135449,APMTH 106,Applied Algebra,001,Applied Mathematics,"Vadhan,Salil P.",24,0,0,1,0,0,1,26
118021,APMTH 115,Mathematical Modeling,001,Applied Mathematics,"Mahadevan,L",8,0,0,0,0,0,0,8
123662,APMTH 121,Optimization: Models and Metho,001,Applied Mathematics,"Chen,Yiling",63,3,0,2,4,0,1,73
112798,APMTH 201,Physical Mathematics I,001,Applied Mathematics,"Brenner,Michael P.",7,29,0,0,0,0,0,36
110684,APMTH 205,Advanced Scientific Computing,001,Applied Mathematics,"Rycroft,Christopher",17,56,0,0,0,0,0,73
127561,APMTH 207,Advanced Scientific Computing,001,Applied Mathematics,"Dave,Rahul S",21,62,2,6,2,0,0,93
118408,APMTH 21A,Math Methods in the Sciences,001,Applied Mathematics,"Iams,Sarah M",55,1,0,0,0,0,1,57
207546,APMTH 227,Computational Physics,001,Applied Mathematics,"Succi,Sauro",1,2,0,0,0,2,0,5
160447,APMTH 254,Info Processing Stats Physics,001,Applied Mathematics,"Lu,Yue",5,9,0,0,0,0,0,14
116840,APMTH 299R,Special Topics in Applied Math,001,Applied Mathematics,"Mahadevan,L",0,2,0,0,0,0,0,2
131434,APMTH 316,"Stoch Proc, Dynamical Syst",001,Applied Mathematics,"Brockett,Roger W.",0,0,0,2,0,0,0,2
116187,APMTH 318,Special Topics in Physical Mat,001,Applied Mathematics,"Brenner,Michael P.",0,1,0,0,0,0,0,1
118975,APMTH 320,Topics in Macroscopic Physics,001,Applied Mathematics,"Mahadevan,L",0,11,0,0,0,0,0,11
159776,APMTH 324,Scientific Computation,001,Applied Mathematics,"Rycroft,Christopher",0,11,0,0,0,0,0,11
121692,APMTH 91R,Supervised Reading and Researc,001,Applied Mathematics,"Levine,Margo S",15,0,0,0,0,0,0,15
115654,APMTH 99R,Thesis Research,001,Applied Mathematics,"Levine,Margo S",8,0,0,0,0,0,0,8
131331,APPHY 195,Intro to Solid State Physics,001,Applied Physics,"Ham,Donhee",1,8,0,0,0,0,0,9
121975,APPHY 217,Foundations of Modern Optics,001,Applied Physics,"Hau,Lene V.",2,16,0,0,0,0,0,18
121403,APPHY 225,Introduction to Soft Matter,001,Applied Physics,"Lewis,Jennifer",1,14,0,2,0,0,0,17
208932,APPHY 278,Computational Phys Solids/Fiel,001,Applied Physics,"Narang,Prineha",0,3,0,2,0,0,0,5
142998,APPHY 282,Solids: Structure and Defects,001,Applied Physics,"Spaepen,Frans A.",0,5,0,0,0,0,0,5
131392,APPHY 284,Statistical Mechanics,001,Applied Physics,"Manoharan,Vinothan N",4,56,0,0,0,0,0,60
143855,APPHY 295A,Quantum Theory of Solids,001,Applied Physics,"Demler,Eugene",2,11,1,1,0,0,0,15
131373,APPHY 299R,Special Topics Applied Physics,001,Applied Physics,"Mazur,Eric",0,20,0,0,0,0,0,20
121977,APPHY 302,Applied Condensed Matter Phys,001,Applied Physics,"Ham,Donhee",0,1,0,0,0,0,0,1
123949,APPHY 304,Materials Science of Biologica,001,Applied Physics,"Aizenberg,Joanna",0,8,0,0,0,0,0,8
125476,APPHY 322,Materials Physics and,001,Applied Physics,"Clarke,David",0,3,0,0,0,0,0,3
116852,APPHY 326,Optics with Cold Atoms,001,Applied Physics,"Hau,Lene V.",0,2,0,0,0,0,0,2
125472,APPHY 330,Hetero Nano Devices & Bio-temp,001,Applied Physics,"Hu,Evelyn",0,5,0,0,0,0,0,5
146784,APPHY 338,Growth & Properties of Nanostr,001,Applied Physics,"Lieber,Charles M.",0,2,0,0,0,0,0,2
122881,APPHY 342,"Nano-Lasers, Single-Photon Sou",001,Applied Physics,"Loncar,Marko",0,10,0,0,0,0,0,10
109412,APPHY 346,Interdisciplinary Dissertation,001,Applied Physics,"Keith,David",0,4,0,0,0,0,0,4
156736,APPHY 350,Exp Physics in Low Dimen Mater,001,Applied Physics,"Kim,Philip",0,5,0,0,0,0,0,5
156741,APPHY 354,Physics of Bacterial Growth,001,Applied Physics,"Amir,Ariel",0,4,0,0,0,0,0,4
133140,APPHY 360,Nonlinear Laser Phys & Mater E,001,Applied Physics,"Mazur,Eric",0,4,0,0,0,0,0,4
117862,APPHY 362,"Photonics, Quantm Devices & Na",001,Applied Physics,"Capasso,Federico",0,8,0,0,0,0,0,8
112454,APPHY 364,Exp Soft Condensed Matter,001,Applied Physics,"Weitz,David A.",0,22,0,0,0,0,0,22
125419,APPHY 372,Biological Physics and Quant B,001,Applied Physics,"Needleman,Daniel",0,3,0,0,0,0,0,3
126172,APPHY 374,Signaling Processing and Syste,001,Applied Physics,"Ramanathan,Sharad",0,4,0,0,0,0,0,4
110265,APPHY 376,Nonlinear Dynamics of Soft,001,Applied Physics,"Rubinstein,Shmuel",0,6,0,0,0,0,0,6
118649,APPHY 388,Climate Dynamics & Phys Oceano,001,Applied Physics,"Tziperman,Eli",0,1,0,0,0,0,0,1
120887,APPHY 392,Exp Soft Cond Matter & Materia,001,Applied Physics,"Manoharan,Vinothan N",0,7,0,0,0,0,0,7
116593,APPHY 394,Exp Stud of Interfaces Surface,001,Applied Physics,"Friend,Cynthia",0,2,0,0,0,0,0,2
142229,APPHY 396,Topics in Materials Science,001,Applied Physics,"Aziz,Michael J.",0,2,0,0,0,0,0,2
148042,APPHY 398,Materials Science,001,Applied Physics,"Spaepen,Frans A.",0,3,0,0,0,0,0,3
108880,APPHY 50A,Phys Fndtn for Sci & Engr Prt,001,Applied Physics,"Miller,Kelly Anne",69,0,0,0,0,0,0,69
114034,ARABIC 130A,Upper-Level Classical Arabic I,001,Near Eastern Languages & Civ,"Granara,William",4,2,0,1,0,0,0,7
121346,ARABIC 131A,Upper-Level Modern Arabic l,001,Near Eastern Languages & Civ,"Korica Sullivan,Nevenka",13,3,0,1,0,0,0,17
121346,ARABIC 131A,Upper-Level Modern Arabic l,002,Near Eastern Languages & Civ,"Korica Sullivan,Nevenka",8,2,0,1,0,0,0,11
112869,ARABIC 241AR,Advanced Modern Arabic Bridge,001,Near Eastern Languages & Civ,"Alkyam,Sami Mahmoud",5,10,0,1,0,0,0,16
108971,ARABIC 242AR,Arabic Five,001,Near Eastern Languages & Civ,"Alkyam,Sami Mahmoud",1,5,0,0,0,0,0,6
109802,ARABIC 243BR,Intro to Rational Sciences,001,Near Eastern Languages & Civ,"El-Rouayheb,Khaled",0,7,0,0,0,0,0,7
114291,ARABIC 245R,Classic Arabic Literature Sem,001,Near Eastern Languages & Civ,"Nasser,Shady Hekmat",0,4,0,0,0,0,0,4
116746,ARABIC AA,Elementary Arabic I,001,Near Eastern Languages & Civ,"Alkyam,Sami Mahmoud",12,1,0,3,0,0,0,16
116746,ARABIC AA,Elementary Arabic I,002,Near Eastern Languages & Civ,"Alkyam,Sami Mahmoud",6,4,0,3,0,0,0,13
116746,ARABIC AA,Elementary Arabic I,003,Near Eastern Languages & Civ,"Alkyam,Sami Mahmoud",7,0,0,2,0,0,0,9
116746,ARABIC AA,Elementary Arabic I,004,Near Eastern Languages & Civ,"Alkyam,Sami Mahmoud",10,1,0,3,0,0,0,14
116746,ARABIC AA,Elementary Arabic I,005,Near Eastern Languages & Civ,"Alkyam,Sami Mahmoud",8,1,0,4,0,0,0,13
109425,ARABIC BA,Intermediate Arabic I,001,Near Eastern Languages & Civ,"Barmada,Nour",15,4,0,0,0,0,0,19
109425,ARABIC BA,Intermediate Arabic I,002,Near Eastern Languages & Civ,"Barmada,Nour",6,1,0,0,0,1,0,8
109425,ARABIC BA,Intermediate Arabic I,003,Near Eastern Languages & Civ,"Barmada,Nour",1,0,0,0,0,0,0,1
116764,ARAMAIC A,Intro to Aramaic,001,Near Eastern Languages & Civ,"Levenson,Jon D.",2,1,0,0,0,0,0,3
205906,ARMEN AA,Elementary Modern Armenian I,001,Near Eastern Languages & Civ,"Gulesserian,Lisa Ann",1,0,0,0,0,0,0,1
207657,ARMEN BA,Intermediate Modern Armenian I,001,Near Eastern Languages & Civ,"Gulesserian,Lisa Ann",2,1,0,0,0,0,0,3
125884,ASTRON 17,Galactic and Extragalactic,001,Astronomy,"Eisenstein,Daniel James",26,0,0,1,0,0,1,28
111305,ASTRON 2,Celestial Navigation,001,Astronomy,"Sadler,Philip M.",16,0,0,0,0,0,0,16
124966,ASTRON 200,Phys Processes in Astrophysics,001,Astronomy,"Narayan,Ramesh",1,10,1,0,0,0,0,12
118266,ASTRON 204,Stellar Astrophysics,001,Astronomy,"Conroy,Charles",0,12,0,0,0,0,0,12
122728,ASTRON 300,Topics in Modern Astrophysics,001,Astronomy,"Lada,Charles J.",0,1,0,0,0,0,0,1
122728,ASTRON 300,Topics in Modern Astrophysics,003,Astronomy,"Loeb,Abraham",0,1,0,0,0,0,0,1
122728,ASTRON 300,Topics in Modern Astrophysics,004,Astronomy,"Conroy,Charles",0,5,0,0,0,0,0,5
122728,ASTRON 300,Topics in Modern Astrophysics,005,Astronomy,"Charbonneau,David",0,5,0,0,0,0,0,5
122728,ASTRON 300,Topics in Modern Astrophysics,006,Astronomy,"Eisenstein,Daniel James",0,6,1,0,0,0,0,7
122728,ASTRON 300,Topics in Modern Astrophysics,007,Astronomy,"Finkbeiner,Douglas",0,2,0,0,0,0,0,2
122728,ASTRON 300,Topics in Modern Astrophysics,008,Astronomy,"Sasselov,Dimitar",0,2,0,0,0,0,0,2
122728,ASTRON 300,Topics in Modern Astrophysics,010,Astronomy,"Berger,Edo",0,6,0,0,0,0,0,6
122728,ASTRON 300,Topics in Modern Astrophysics,011,Astronomy,"Johnson,John Asher",0,2,0,0,0,0,0,2
122728,ASTRON 300,Topics in Modern Astrophysics,012,Astronomy,"Kovac,John M",0,3,0,0,0,0,0,3
122728,ASTRON 300,Topics in Modern Astrophysics,013,Astronomy,"Oberg,Karin",0,5,0,0,0,0,0,5
122728,ASTRON 300,Topics in Modern Astrophysics,014,Astronomy,"Hernquist,Lars Eric",0,4,0,0,0,0,0,4
122728,ASTRON 300,Topics in Modern Astrophysics,015,Astronomy,"Narayan,Ramesh",0,4,0,0,0,0,0,4
122728,ASTRON 300,Topics in Modern Astrophysics,017,Astronomy,"Doeleman,Sheperd Samuel",0,1,0,0,0,0,0,1
122728,ASTRON 300,Topics in Modern Astrophysics,018,Astronomy,"Grindlay,Jonathan E.",0,1,0,0,0,0,0,1
122728,ASTRON 300,Topics in Modern Astrophysics,019,Astronomy,"Murphy,Nicholas A",0,1,0,0,0,0,0,1
122728,ASTRON 300,Topics in Modern Astrophysics,020,Astronomy,"Latham,David W.",0,1,0,0,0,0,0,1
122728,ASTRON 300,Topics in Modern Astrophysics,021,Astronomy,"Lopez-Morales,Maria Mercedes",0,5,0,0,0,0,0,5
122728,ASTRON 300,Topics in Modern Astrophysics,022,Astronomy,"Eastman,Jason D.",0,1,0,0,0,0,0,1
208322,ASTRON 301,Teaching,001,Astronomy,,0,4,0,0,0,0,0,4
205519,ASTRON 5,Astrosociology,001,Astronomy,"Sonnert,Gerhard",20,0,0,0,0,0,0,20
112487,ASTRON 98,Research Tutorial in Astrophys,001,Astronomy,"Chen,Xingang",8,0,0,0,0,0,0,8
116041,ASTRON 99A,Senior Thesis in Astrophysics,001,Astronomy,"Charbonneau,David",4,0,0,0,0,0,0,4
108994,BBS 230,Qualitative and Quantitative A,001,Medical Sciences,"Gray,Jesse M.",0,56,0,0,0,0,0,56
127207,BBS 301,Embedded Teaching Practicum,001,Medical Sciences,"Heustis,Ronald Jason",0,19,0,0,0,0,0,19
156089,BBS 330,Critical Thinking and Research,001,Medical Sciences,"Adam,Rosalyn Mare",0,52,0,0,0,0,0,52
110559,BBS 333R,Research in Biol & Biomed Scie,001,Medical Sciences,"Dymecki,Susan",0,65,0,0,0,0,0,65
203785,BBS 350,Translational bioinformatics,001,Medical Sciences,"Patel,Chirag",0,2,0,0,0,0,0,2
205974,BBS 365,Identification of new protein,001,Medical Sciences,"Stegmaier,Kimberly",0,1,0,0,0,0,0,1
207171,BBS 366,Statistical methods for cancer,001,Medical Sciences,"Aryee,Martin Joseph Ankrah",0,1,0,0,0,0,0,1
116477,BCMP 200,Molecular Biology,001,Medical Sciences,"Loparo,Joseph John",0,66,0,0,0,0,0,66
122596,BCMP 218,Molecular Medicine,001,Medical Sciences,"London,Irving Myer",3,11,0,0,0,0,0,14
114740,BCMP 230,Principles and Practice of Dru,001,Medical Sciences,"Finkelstein,Stan Neil",0,4,1,3,0,0,0,8
108999,BCMP 308QC,Cell Fate Decisions,001,Medical Sciences,"Cantor,Alan B.",0,6,0,0,0,0,0,6
133725,BCMP 311,Macromolecular Assemblies,001,Medical Sciences,"Harrison,Stephen C.",0,2,0,0,0,0,0,2
126361,BCMP 312,Repair of Double stranded DNA,001,Medical Sciences,"Chowdhury,Dipanjan",0,1,0,0,0,0,0,1
109149,BCMP 313,Biochemistry of Transmembrane,001,Medical Sciences,"Blacklow,Stephen C.",0,1,0,0,0,0,0,1
126363,BCMP 318,Mol mechanism of immune system,001,Medical Sciences,"Hur,Sun",0,1,0,0,0,0,0,1
111833,BCMP 320,Systems and Synthetic Biology,001,Medical Sciences,"Silver,Pamela A.",0,3,0,0,0,0,0,3
156669,BCMP 321,Structure and Function of,001,Medical Sciences,"Kadoch,Cigall",0,3,0,0,0,0,0,3
